RECORDID,PERS_N,J_0_6_P,J_7_15_P,J_16_19_P,J_20_24_P,J_25_44_P,J_45_64_P,J_65_79_P,J_80PLUS_P,ALTERSQUOT,JUGENDQUOT,GESAMTQUOT,MANN_N,FRAU_N,FRAU_P,SCHWEIZ_N,AUSLAND_N,AUSLAND_P,FLAECHE_HA,DICHTE_PHA,STICHTAG,E,N
1412759,35,0,5.7,5.7,8.6,17.1,45.7,17.1,0,24,16,40,15,20,57.1,28,7,20,1,35,20230630,2684550,1238450
1414612,25,0,20,4,12,4,52,4,4,11.8,35.3,47.1,10,15,60,19,6,24,1,25,20230630,2684550,1238750
1427934,35,2.9,17.1,8.6,2.9,17.1,34.3,14.3,2.9,31.6,52.6,84.2,18,17,48.6,26,9,25.7,1,35,20230630,2684550,1239150
1436222,46,0,21.7,8.7,2.2,8.7,39.1,15.2,4.3,39.1,60.9,100,23,23,50,42,4,8.7,1,46,20230630,2684550,1239350
1421343,83,4.8,12,4.8,6,22.9,27.7,15.7,6,38.3,38.3,76.6,40,43,51.8,62,21,25.3,1,83,20230630,2684650,1239350
1417477,82,3.7,8.5,8.5,3.7,28,25.6,17.1,4.9,38.3,36.2,74.5,34,48,58.5,52,30,36.6,1,82,20230630,2684750,1239350
1445712,52,5.8,11.5,9.6,3.8,23.1,32.7,7.7,5.8,22.6,45.2,67.7,32,20,38.5,-999,-999,-999,1,52,20230630,2684750,1239450
1426146,33,3,6.1,0,3,21.2,33.3,18.2,15.2,57.9,15.8,73.7,15,18,54.5,29,4,12.1,1,33,20230630,2684550,1239950
1440731,81,7.4,21,6.2,1.2,21,33.3,7.4,2.5,17.8,62.2,80,42,39,48.1,65,16,19.8,1,81,20230630,2684550,1240150
1442134,47,12.8,4.3,0,4.3,27.7,34,10.6,6.4,25.8,25.8,51.6,20,27,57.4,25,22,46.8,1,47,20230630,2684650,1240150
1444887,95,11.6,5.3,2.1,4.2,30.5,30.5,10.5,5.3,24.2,29,53.2,56,39,41.1,63,32,33.7,1,95,20230630,2684550,1240550
1411565,38,10.5,7.9,2.6,7.9,28.9,23.7,18.4,0,30.4,34.8,65.2,18,20,52.6,30,8,21.1,1,38,20230630,2684650,1245850
1427289,94,3.2,6.4,4.3,4.3,43.6,23.4,9.6,5.3,20.9,19.4,40.3,48,46,48.9,50,44,46.8,1,94,20230630,2684750,1246150
1436250,157,7,8.3,3.2,1.3,47.8,21.7,8.9,1.9,15.3,26.1,41.4,70,87,55.4,92,65,41.4,1,157,20230630,2684650,1246450
1416224,48,10.4,16.7,0,4.2,20.8,25,20.8,2.1,45.8,54.2,100,27,21,43.8,42,6,12.5,1,48,20230630,2684650,1247050
1416716,130,10,6.9,1.5,3.8,46.9,21.5,6.9,2.3,12.8,25.5,38.3,59,71,54.6,90,40,30.8,1,130,20230630,2684750,1246950
1422624,69,5.8,7.2,7.2,5.8,29,31.9,8.7,4.3,19.6,30.4,50,34,35,50.7,42,27,39.1,1,69,20230630,2684550,1247350
1440084,43,2.3,14,7,4.7,18.6,32.6,16.3,4.7,37.5,41.7,79.2,19,24,55.8,20,23,53.5,1,43,20230630,2684550,1247850
1442184,8,0,12.5,12.5,0,0,25,25,25,200,100,300,4,4,50,-999,-999,-999,1,8,20230630,2684650,1247650
1440363,26,7.7,0,3.8,11.5,34.6,34.6,3.8,3.8,9.5,14.3,23.8,13,13,50,22,4,15.4,1,26,20230630,2684650,1247850
1440472,129,7.8,12.4,3.1,3.1,28.7,34.1,7.8,3.1,16.5,35.3,51.8,60,69,53.5,90,39,30.2,1,129,20230630,2684550,1248050
1426998,87,6.9,13.8,2.3,0,27.6,39.1,2.3,8,15.5,34.5,50,41,46,52.9,54,33,37.9,1,87,20230630,2684550,1248150
1431180,43,11.6,2.3,0,7,25.6,25.6,20.9,7,48,24,72,19,24,55.8,25,18,41.9,1,43,20230630,2684550,1248350
1427015,129,3.1,7,1.6,7.8,38,31,9.3,2.3,15.2,15.2,30.3,77,52,40.3,66,63,48.8,1,129,20230630,2684750,1248450
1416384,122,7.4,8.2,6.6,13.1,36.1,20.5,5.7,2.5,11.8,31.8,43.5,68,54,44.3,79,43,35.2,1,122,20230630,2684550,1251150
1439819,141,3.5,5,3.5,3.5,46.1,23.4,12.8,2.1,20.4,16.5,36.9,78,63,44.7,91,50,35.5,1,141,20230630,2684650,1250950
1422084,72,6.9,9.7,5.6,9.7,33.3,22.2,9.7,2.8,19.1,34,53.2,41,31,43.1,42,30,41.7,1,72,20230630,2684650,1251050
1439332,107,1.9,1.9,3.7,12.1,40.2,27.1,4.7,8.4,16.5,9.4,25.9,59,48,44.9,66,41,38.3,1,107,20230630,2684750,1251150
1445649,87,4.6,1.1,0,4.6,31,14.9,23,20.7,86.4,11.4,97.7,39,48,55.2,64,23,26.4,1,87,20230630,2684750,1251350
1416499,176,12.5,14.2,2.8,3.4,34.1,25.6,5.7,1.7,11.7,46.8,58.6,91,85,48.3,134,42,23.9,1,176,20230630,2684650,1251450
1434467,210,9.5,21.4,5.7,8.6,25.7,25.7,1.9,1.4,5.6,61.1,66.7,97,113,53.8,196,14,6.7,1,210,20230630,2684650,1251550
1439468,308,5.5,16.2,5.5,12.3,33.1,19.8,6.5,1,11.4,41.8,53.2,154,154,50,212,96,31.2,1,308,20230630,2684750,1252150
1445173,82,8.5,3.7,0,2.4,74.4,11,0,0,0,13.9,13.9,40,42,51.2,48,34,41.5,1,82,20230630,2684550,1252950
1425510,264,7.2,9.1,2.7,1.9,47.3,27.3,3.8,0.8,5.9,24.8,30.7,141,123,46.6,155,109,41.3,1,264,20230630,2684750,1252950
1444065,282,6.4,7.1,1.1,2.8,67.4,12.8,2.1,0.4,3,17.5,20.5,152,130,46.1,110,172,61,1,282,20230630,2684750,1253150
1439864,188,6.4,12.8,4.3,10.1,23.4,30.9,9,3.2,19,36.4,55.4,90,98,52.1,91,97,51.6,1,188,20230630,2684650,1253550
1425290,60,5,20,1.7,1.7,28.3,25,13.3,5,33.3,48.5,81.8,22,38,63.3,33,27,45,1,60,20230630,2684650,1253750
1425467,109,8.3,11,2.8,9.2,30.3,27.5,8.3,2.8,16.4,32.9,49.3,60,49,45,73,36,33,1,109,20230630,2684850,1238250
1422968,37,2.7,8.1,0,5.4,27,40.5,13.5,2.7,22.2,14.8,37,16,21,56.8,-999,-999,-999,1,37,20230630,2684950,1238250
1422406,82,12.2,6.1,3.7,1.2,30.5,24.4,12.2,9.8,39.1,39.1,78.3,35,47,57.3,56,26,31.7,1,82,20230630,2684850,1238350
1426465,112,13.4,5.4,4.5,0.9,40.2,22.3,10.7,2.7,21.1,36.6,57.7,53,59,52.7,75,37,33,1,112,20230630,2684950,1238550
1439773,159,5.7,7.5,3.8,1.3,45.3,23.3,9.4,3.8,18.9,24.3,43.2,81,78,49.1,83,76,47.8,1,159,20230630,2684950,1238650
1420986,97,5.2,10.3,1,2.1,30.9,33,14.4,3.1,26.6,25,51.6,45,52,53.6,70,27,27.8,1,97,20230630,2684850,1238950
1430746,94,14.9,2.1,1.1,4.3,55.3,13.8,6.4,2.1,11.6,24.6,36.2,52,42,44.7,51,43,45.7,1,94,20230630,2684850,1239050
1422741,58,10.3,3.4,3.4,5.2,25.9,29.3,10.3,12.1,37.1,28.6,65.7,29,29,50,52,6,10.3,1,58,20230630,2684950,1238950
1416870,88,8,4.5,2.3,3.4,30.7,27.3,17,6.8,38.9,24.1,63,43,45,51.1,64,24,27.3,1,88,20230630,2685050,1238950
1431361,50,4,4,0,0,44,18,22,8,48.4,12.9,61.3,21,29,58,29,21,42,1,50,20230630,2685050,1239050
1417499,61,4.9,6.6,3.3,1.6,24.6,39.3,18,1.6,30,22.5,52.5,33,28,45.9,42,19,31.1,1,61,20230630,2685050,1244850
1416888,166,4.2,5.4,0.6,4.8,33.7,35.5,12.7,3,21.1,13.8,35,88,78,47,110,56,33.7,1,166,20230630,2684950,1244950
1422177,76,7.9,7.9,1.3,3.9,30.3,18.4,28.9,1.3,57.5,32.5,90,39,37,48.7,70,6,7.9,1,76,20230630,2685050,1244950
1444801,46,10.9,10.9,4.3,0,26.1,23.9,19.6,4.3,47.8,52.2,100,21,25,54.3,24,22,47.8,1,46,20230630,2685050,1245050
1413414,57,1.8,15.8,1.8,3.5,17.5,31.6,15.8,12.3,53.3,36.7,90,28,29,50.9,47,10,17.5,1,57,20230630,2684950,1245550
1431351,14,14.3,0,7.1,14.3,14.3,35.7,14.3,0,22.2,33.3,55.6,6,8,57.1,6,8,57.1,1,14,20230630,2685050,1245450
1414533,15,0,13.3,0,0,33.3,33.3,20,0,30,20,50,8,7,46.7,7,8,53.3,1,15,20230630,2684850,1245950
1430677,138,4.3,2.9,5.1,5.8,37,27.5,14.5,2.9,24.7,17.5,42.3,65,73,52.9,89,49,35.5,1,138,20230630,2684950,1246350
1411478,50,6,6,4,8,26,32,14,4,27.3,24.2,51.5,23,27,54,43,7,14,1,50,20230630,2684850,1246550
1440419,143,2.8,8.4,7.7,7,25.9,35,9.1,4.2,19.6,27.8,47.4,74,69,48.3,108,35,24.5,1,143,20230630,2684850,1246650
1421018,159,6.9,5,4.4,1.3,38.4,25.2,11.9,6.9,29.1,25.2,54.4,70,89,56,107,52,32.7,1,159,20230630,2684950,1246650
1443947,127,5.5,9.4,3.1,3.9,36.2,29.9,6.3,5.5,16.9,25.8,42.7,58,69,54.3,109,18,14.2,1,127,20230630,2684850,1246850
1412726,167,10.2,11.4,3,3.6,38.9,26.9,4.2,1.8,8.6,35.3,44,80,87,52.1,113,54,32.3,1,167,20230630,2685050,1246950
1421777,146,8.2,21.9,0.7,6.2,21.2,29.5,10.3,2.1,21.7,54.2,75.9,73,73,50,108,38,26,1,146,20230630,2684950,1247150
1431709,73,2.7,8.2,0,13.7,30.1,24.7,13.7,6.8,30,16,46,33,40,54.8,50,23,31.5,1,73,20230630,2684850,1247350
1435754,45,6.7,13.3,2.2,2.2,8.9,35.6,22.2,8.9,66.7,47.6,114.3,16,29,64.4,27,18,40,1,45,20230630,2684850,1247850
1430529,36,2.8,5.6,2.8,0,47.2,22.2,16.7,2.8,28,16,44,15,21,58.3,19,17,47.2,1,36,20230630,2684950,1248150
1418683,26,0,0,0,11.5,3.8,38.5,38.5,7.7,85.7,0,85.7,16,10,38.5,-999,-999,-999,1,26,20230630,2685050,1248050
1413557,34,14.7,8.8,5.9,2.9,23.5,29.4,5.9,8.8,26.3,52.6,78.9,15,19,55.9,15,19,55.9,1,34,20230630,2685050,1248150
1428749,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,20230630,2684950,1248650
1436575,20,0,5,5,25,40,25,0,0,0,11.1,11.1,9,11,55,11,9,45,1,20,20230630,2684850,1250950
1416433,27,0,3.7,0,7.4,70.4,3.7,14.8,0,18.2,4.5,22.7,16,11,40.7,17,10,37,1,27,20230630,2684850,1251150
1445377,47,2.1,12.8,2.1,2.1,29.8,23.4,17,10.6,50,30.8,80.8,22,25,53.2,36,11,23.4,1,47,20230630,2685050,1250950
1416912,81,3.7,2.5,6.2,3.7,35.8,28.4,17.3,2.5,29.1,18.2,47.3,41,40,49.4,54,27,33.3,1,81,20230630,2684950,1251750
1444988,89,5.6,3.4,1.1,3.4,78.7,7.9,0,0,0,11.3,11.3,45,44,49.4,46,43,48.3,1,89,20230630,2684850,1253250
1426364,144,2.8,0.7,0,5.6,68.8,17.4,3.5,1.4,5.3,3.8,9.1,83,61,42.4,69,75,52.1,1,144,20230630,2685050,1253250
1411866,160,6.9,4.4,3.8,6.3,50.6,17.5,6.9,3.8,14.3,20.2,34.5,83,77,48.1,80,80,50,1,160,20230630,2684850,1254150
1418359,139,5,11.5,2.2,4.3,38.8,29.5,7.2,1.4,11.9,25.7,37.6,87,52,37.4,58,81,58.3,1,139,20230630,2685050,1254450
1417820,74,10.8,23,8.1,9.5,25.7,23,0,0,0,72.1,72.1,37,37,50,28,46,62.2,1,74,20230630,2684950,1254750
1416062,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,20230630,2684950,1256250
1437700,47,4.3,6.4,2.1,2.1,36.2,36.2,12.8,0,17.1,17.1,34.3,24,23,48.9,39,8,17,1,47,20230630,2684850,1259250
1412741,35,14.3,11.4,0,2.9,34.3,22.9,14.3,0,23.8,42.9,66.7,19,16,45.7,-999,-999,-999,1,35,20230630,2684950,1259250
1415462,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,20230630,2685350,1236950
1419753,7,0,0,0,0,14.3,0,71.4,14.3,600,0,600,-999,-999,-999,-999,-999,-999,1,7,20230630,2685150,1237650
1437942,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,20230630,2685250,1237750
1412003,128,7,9.4,5.5,2.3,21.9,35.2,13.3,5.5,31.6,36.8,68.4,54,74,57.8,96,32,25,1,128,20230630,2685350,1238150
1412236,181,8.3,6.1,5,2.2,34.8,24.9,12.2,6.6,30.4,31.3,61.6,87,94,51.9,114,67,37,1,181,20230630,2685150,1238450
1411753,76,5.3,17.1,3.9,2.6,21.1,36.8,10.5,2.6,21.7,43.5,65.2,35,41,53.9,65,11,14.5,1,76,20230630,2685350,1238350
1432639,22,0,4.5,4.5,9.1,45.5,18.2,13.6,4.5,25,12.5,37.5,10,12,54.5,15,7,31.8,1,22,20230630,2685250,1238850
1426143,43,2.3,7,2.3,4.7,30.2,34.9,11.6,7,26.7,16.7,43.3,26,17,39.5,27,16,37.2,1,43,20230630,2685350,1238850
1427523,78,14.1,11.5,7.7,0,32.1,26.9,5.1,2.6,13,56.5,69.6,37,41,52.6,57,21,26.9,1,78,20230630,2685350,1244450
1439998,82,4.9,4.9,1.2,1.2,41.5,31.7,7.3,7.3,19.7,14.8,34.4,40,42,51.2,43,39,47.6,1,82,20230630,2685250,1244650
1433382,23,0,0,0,0,26.1,65.2,8.7,0,9.5,0,9.5,8,15,65.2,8,15,65.2,1,23,20230630,2685250,1244850
1442499,18,11.1,11.1,0,22.2,16.7,27.8,11.1,0,16.7,33.3,50,9,9,50,13,5,27.8,1,18,20230630,2685350,1244950
1420652,7,28.6,0,0,28.6,28.6,14.3,0,0,0,40,40,-999,-999,-999,-999,-999,-999,1,7,20230630,2685150,1245550
1439043,35,0,2.9,2.9,11.4,14.3,34.3,20,14.3,57.1,9.5,66.7,19,16,45.7,-999,-999,-999,1,35,20230630,2685250,1245850
1421531,61,3.3,16.4,1.6,6.6,24.6,31.1,6.6,9.8,26.3,34.2,60.5,28,33,54.1,50,11,18,1,61,20230630,2685350,1246650
1432645,43,7,14,0,9.3,27.9,25.6,11.6,4.7,25.9,33.3,59.3,21,22,51.2,31,12,27.9,1,43,20230630,2685150,1247050
1418900,17,0,5.9,0,0,41.2,17.6,35.3,0,60,10,70,9,8,47.1,-999,-999,-999,1,17,20230630,2685250,1247350
1433935,9,0,22.2,0,0,33.3,22.2,22.2,0,40,40,80,-999,-999,-999,5,4,44.4,1,9,20230630,2685350,1247450
1423543,20,0,0,0,5,0,5,20,70,900,0,900,-999,-999,-999,-999,-999,-999,1,20,20230630,2685150,1247650
1412564,7,42.9,14.3,0,0,42.9,0,0,0,0,133.3,133.3,-999,-999,-999,-999,-999,-999,1,7,20230630,2685350,1247650
1446981,28,0,0,3.6,7.1,50,17.9,14.3,7.1,28.6,4.8,33.3,14,14,50,14,14,50,1,28,20230630,2685350,1247850
1419211,23,4.3,17.4,0,0,26.1,8.7,26.1,17.4,125,62.5,187.5,11,12,52.2,16,7,30.4,1,23,20230630,2685250,1248350
1412480,100,5,2,5,13,39,26,8,2,12.8,15.4,28.2,49,51,51,53,47,47,1,100,20230630,2685150,1250950
1429834,211,11.4,10.9,0.9,3.8,36.5,23.2,10.4,2.8,20.9,36.6,57.5,106,105,49.8,111,100,47.4,1,211,20230630,2685150,1251150
1422705,70,10,2.9,2.9,14.3,44.3,17.1,7.1,1.4,11.3,20.8,32.1,42,28,40,36,34,48.6,1,70,20230630,2685250,1250950
1444461,118,5.9,5.9,1.7,10.2,39,20.3,12.7,4.2,24.4,19.5,43.9,56,62,52.5,74,44,37.3,1,118,20230630,2685250,1251350
1445510,79,7.6,20.3,3.8,8.9,27.8,19,10.1,2.5,22.7,56.8,79.5,38,41,51.9,54,25,31.6,1,79,20230630,2685350,1252350
1439209,144,12.5,9,1.4,9,44.4,14.6,6.3,2.8,13.3,33.7,46.9,69,75,52.1,84,60,41.7,1,144,20230630,2685150,1253350
1413070,75,4,10.7,4,8,24,33.3,9.3,6.7,24.5,28.6,53.1,33,42,56,59,16,21.3,1,75,20230630,2685250,1253550
1436794,62,3.2,17.7,8.1,3.2,16.1,37.1,14.5,0,25.7,51.4,77.1,34,28,45.2,33,29,46.8,1,62,20230630,2685350,1254150
1418144,54,1.9,7.4,3.7,13,46.3,24.1,1.9,1.9,4.4,15.6,20,36,18,33.3,32,22,40.7,1,54,20230630,2685250,1254250
1416797,146,6.2,13.7,2.1,4.1,37.7,30.8,5.5,0,7.5,30.2,37.7,83,63,43.2,45,101,69.2,1,146,20230630,2685150,1254450
1439680,221,7.7,14,5,3.6,30.8,22.6,14,2.3,28.6,46.8,75.4,114,107,48.4,122,99,44.8,1,221,20230630,2685250,1254450
1428354,8,0,0,0,0,62.5,37.5,0,0,0,0,0,4,4,50,-999,-999,-999,1,8,20230630,2685150,1257850
1412637,29,0,10.3,10.3,0,10.3,44.8,13.8,10.3,43.8,37.5,81.3,14,15,51.7,-999,-999,-999,1,29,20230630,2685550,1237050
1413868,58,5.2,12.1,1.7,1.7,29.3,34.5,12.1,3.4,23.7,28.9,52.6,28,30,51.7,40,18,31,1,58,20230630,2685450,1237950
1445181,45,4.4,6.7,2.2,0,40,17.8,20,8.9,50,23.1,73.1,23,22,48.9,35,10,22.2,1,45,20230630,2685450,1238350
1417399,190,10.5,12.6,1.1,1.1,45.8,20.5,5.3,3.2,12.5,35.9,48.4,98,92,48.4,81,109,57.4,1,190,20230630,2685450,1238750
1437075,26,7.7,15.4,0,3.8,23.1,50,0,0,0,30,30,13,13,50,13,13,50,1,26,20230630,2685550,1238750
1429554,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,20230630,2685550,1243150
1417575,48,8.3,0,8.3,6.3,20.8,39.6,12.5,4.2,25,25,50,25,23,47.9,-999,-999,-999,1,48,20230630,2685550,1244250
1445425,32,0,3.1,12.5,0,12.5,46.9,21.9,3.1,42.1,26.3,68.4,19,13,40.6,25,7,21.9,1,32,20230630,2685450,1244350
1429890,56,1.8,19.6,5.4,1.8,14.3,33.9,21.4,1.8,46.4,53.6,100,29,27,48.2,46,10,17.9,1,56,20230630,2685550,1244450
1415956,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,20230630,2685550,1244750
1422045,56,7.1,5.4,7.1,1.8,30.4,30.4,14.3,3.6,28.6,31.4,60,25,31,55.4,39,17,30.4,1,56,20230630,2685550,1246150
1444340,27,3.7,0,3.7,3.7,29.6,22.2,18.5,18.5,66.7,13.3,80,13,14,51.9,-999,-999,-999,1,27,20230630,2685450,1246650
1415210,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,20230630,2685450,1247050
1418212,31,6.5,25.8,9.7,6.5,6.5,41.9,0,3.2,5.9,76.5,82.4,13,18,58.1,27,4,12.9,1,31,20230630,2685450,1248350
1446966,5,0,20,0,0,40,20,0,20,33.3,33.3,66.7,-999,-999,-999,-999,-999,-999,1,5,20230630,2685450,1248450
1414917,30,6.7,13.3,3.3,3.3,40,23.3,10,0,15,35,50,12,18,60,25,5,16.7,1,30,20230630,2685450,1250850
1442948,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,20230630,2685550,1250650
1412939,61,4.9,0,0,29.5,60.7,4.9,0,0,0,5.2,5.2,43,18,29.5,13,48,78.7,1,61,20230630,2685450,1251350
1433044,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,20230630,2685550,1251350
1425291,166,4.2,21.1,15.1,16.3,13.9,27.7,1.8,0,3.1,69.8,72.9,78,88,53,130,36,21.7,1,166,20230630,2685450,1252150
1418309,162,3.7,24.1,16.7,21,12.3,21,1.2,0,2.3,81.8,84.1,77,85,52.5,120,42,25.9,1,162,20230630,2685450,1252250
1425184,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,20230630,2685450,1252950
1439156,64,1.6,1.6,3.1,4.7,15.6,31.3,26.6,15.6,81.8,12.1,93.9,33,31,48.4,55,9,14.1,1,64,20230630,2685450,1253450
1431320,60,3.3,6.7,6.7,5,36.7,25,13.3,3.3,25,25,50,32,28,46.7,36,24,40,1,60,20230630,2685450,1254350
1442755,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,20230630,2685450,1254450
1418142,18,5.6,11.1,0,0,11.1,50,22.2,0,36.4,27.3,63.6,8,10,55.6,-999,-999,-999,1,18,20230630,2685550,1255150
1446040,6,0,33.3,0,0,16.7,16.7,33.3,0,100,100,200,-999,-999,-999,-999,-999,-999,1,6,20230630,2685450,1255750
1434434,83,10.8,16.9,6,3.6,37.3,13.3,7.2,4.8,22.2,62.2,84.4,43,40,48.2,73,10,12,1,83,20230630,2685550,1255850
1430818,70,4.3,12.9,1.4,7.1,21.4,32.9,15.7,4.3,32.6,30.2,62.8,36,34,48.6,61,9,12.9,1,70,20230630,2685750,1236950
1435837,82,2.4,8.5,6.1,3.7,11,32.9,19.5,15.9,74.4,35.9,110.3,38,44,53.7,61,21,25.6,1,82,20230630,2685650,1237050
1417265,44,2.3,6.8,6.8,6.8,31.8,18.2,18.2,9.1,48,28,76,16,28,63.6,27,17,38.6,1,44,20230630,2685650,1238350
1417641,16,0,18.8,0,12.5,18.8,6.3,43.8,0,116.7,50,166.7,11,5,31.3,-999,-999,-999,1,16,20230630,2685750,1243050
1419631,10,0,30,0,0,10,40,10,10,40,60,100,4,6,60,-999,-999,-999,1,10,20230630,2685850,1243150
1440281,22,0,9.1,13.6,9.1,13.6,22.7,13.6,18.2,70,50,120,12,10,45.5,18,4,18.2,1,22,20230630,2685750,1243250
1447075,27,0,11.1,14.8,7.4,18.5,29.6,14.8,3.7,33.3,46.7,80,14,13,48.1,-999,-999,-999,1,27,20230630,2685850,1243250
1423497,7,14.3,14.3,14.3,0,0,57.1,0,0,0,75,75,-999,-999,-999,-999,-999,-999,1,7,20230630,2685650,1243650
1440941,71,5.6,7,5.6,0,22.5,26.8,26.8,5.6,65.7,37.1,102.9,32,39,54.9,62,9,12.7,1,71,20230630,2685750,1243550
1434405,44,6.8,4.5,6.8,2.3,31.8,22.7,15.9,9.1,44,32,76,23,21,47.7,32,12,27.3,1,44,20230630,2685750,1243950
1429905,76,10.5,7.9,2.6,1.3,27.6,25,15.8,9.2,46.3,39,85.4,32,44,57.9,56,20,26.3,1,76,20230630,2685650,1244450
1440763,75,6.7,9.3,1.3,2.7,21.3,41.3,10.7,6.7,26.5,26.5,53.1,39,36,48,42,33,44,1,75,20230630,2685850,1244550
1435874,64,9.4,4.7,3.1,0,25,23.4,29.7,4.7,71,35.5,106.5,28,36,56.3,55,9,14.1,1,64,20230630,2685750,1244750
1416266,176,0,0,3.4,14.2,27.3,40.3,14.8,0,18.1,4.2,22.2,119,57,32.4,44,132,75,1,176,20230630,2685850,1245150
1415067,26,3.8,0,0,0,65.4,19.2,11.5,0,13.6,4.5,18.2,14,12,46.2,13,13,50,1,26,20230630,2685650,1245950
1431657,7,0,0,28.6,0,0,42.9,28.6,0,66.7,66.7,133.3,-999,-999,-999,-999,-999,-999,1,7,20230630,2685750,1245950
1419478,11,9.1,9.1,9.1,0,36.4,18.2,18.2,0,33.3,50,83.3,5,6,54.5,-999,-999,-999,1,11,20230630,2685650,1246650
1421014,89,4.5,16.9,3.4,4.5,15.7,41.6,9,4.5,21.8,40,61.8,44,45,50.6,76,13,14.6,1,89,20230630,2685850,1248950
1430402,198,5.6,9.1,1.5,9.6,39.4,20.7,10.6,3.5,20.3,23.2,43.5,101,97,49,113,85,42.9,1,198,20230630,2685850,1251150
1417652,111,16.2,5.4,1.8,4.5,36.9,22.5,9.9,2.7,19.7,36.6,56.3,56,55,49.5,80,31,27.9,1,111,20230630,2685650,1251250
1434982,131,6.9,4.6,1.5,13,39.7,22.1,9.2,3.1,16.3,17.3,33.7,76,55,42,57,74,56.5,1,131,20230630,2685850,1251450
1420674,211,8.5,12.8,4.3,3.8,29.9,29.4,10,1.4,18,40.6,58.6,117,94,44.5,125,86,40.8,1,211,20230630,2685850,1253250
1432070,58,8.6,8.6,3.4,10.3,24.1,32.8,6.9,5.2,17.9,30.8,48.7,29,29,50,25,33,56.9,1,58,20230630,2685750,1253550
1423907,47,0,2.1,4.3,0,34,34,23.4,2.1,37.5,9.4,46.9,25,22,46.8,31,16,34,1,47,20230630,2685850,1254050
1412227,165,2.4,9.1,4.2,3,29.7,31.5,13.9,6.1,31.1,24.5,55.7,82,83,50.3,108,57,34.5,1,165,20230630,2685650,1254850
1440006,92,2.2,0,0,1.1,72.8,16.3,6.5,1.1,8.4,2.4,10.8,53,39,42.4,55,37,40.2,1,92,20230630,2685750,1255050
1444150,100,9,8,5,9,37,23,7,2,13,31.9,44.9,54,46,46,61,39,39,1,100,20230630,2685650,1255250
1423597,9,0,44.4,0,0,33.3,22.2,0,0,0,80,80,-999,-999,-999,5,4,44.4,1,9,20230630,2685650,1255450
1435474,148,8.8,6.8,2.7,8.1,32.4,32.4,6.1,2.7,12,25,37,79,69,46.6,103,45,30.4,1,148,20230630,2685850,1255450
1436634,20,0,0,0,0,45,40,15,0,17.6,0,17.6,14,6,30,6,14,70,1,20,20230630,2685850,1256050
1438498,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,20230630,2685750,1257950
1445914,8,12.5,12.5,0,12.5,37.5,12.5,12.5,0,20,40,60,-999,-999,-999,-999,-999,-999,1,8,20230630,2685850,1258250
1421024,31,6.5,9.7,0,3.2,29,25.8,19.4,6.5,44.4,27.8,72.2,15,16,51.6,25,6,19.4,1,31,20230630,2686150,1236350
1422171,31,0,9.7,0,0,32.3,25.8,25.8,6.5,55.6,16.7,72.2,18,13,41.9,-999,-999,-999,1,31,20230630,2685950,1236750
1444846,89,9,7.9,5.6,3.4,22.5,20.2,23.6,7.9,68.3,48.8,117.1,43,46,51.7,75,14,15.7,1,89,20230630,2685950,1237250
1446102,43,9.3,2.3,4.7,2.3,51.2,23.3,7,0,9.1,21.2,30.3,24,19,44.2,26,17,39.5,1,43,20230630,2686050,1237750
1426062,21,4.8,0,0,4.8,42.9,28.6,9.5,9.5,25,6.3,31.3,12,9,42.9,15,6,28.6,1,21,20230630,2685950,1237850
1446772,7,0,0,0,0,42.9,28.6,14.3,14.3,40,0,40,-999,-999,-999,-999,-999,-999,1,7,20230630,2685950,1238150
1441225,63,3.2,4.8,1.6,0,44.4,27,11.1,7.9,26.7,13.3,40,31,32,50.8,35,28,44.4,1,63,20230630,2686150,1242050
1415609,18,22.2,5.6,0,0,22.2,33.3,11.1,5.6,30,50,80,9,9,50,9,9,50,1,18,20230630,2686150,1242350
